Year,County,Category,PerUnit,Species,AvgPrice,MinPrice,MaxPrice,NumReports
2012,somerset,pulpwood,ton,Aspen/Poplar,12,4,22,59
2012,somerset,pulpwood,ton,Cedar,5,2,14,14
2012,somerset,pulpwood,ton,Hemlock,7,2,10,71
2012,somerset,pulpwood,ton,Mixed Hardwood,9,3,16,137
2012,somerset,pulpwood,ton,Spruce & Fir,14,2,34,99
2012,somerset,pulpwood,ton,White Pine,5,2,9,61
2012,somerset,sawlogs,MBF,Ash,140,45,350,57
2012,somerset,sawlogs,MBF,Cedar,90,62,175,10
2012,somerset,sawlogs,MBF,Hemlock,78,30,125,32
2012,somerset,sawlogs,MBF,Red Oak,215,120,450,26
2012,somerset,sawlogs,MBF,Red/White Maple,99,30,249,48
2012,somerset,sawlogs,MBF,Spruce & Fir,159,22,193,58
2012,somerset,sawlogs,MBF,Sugar Maple,241,60,450,80
2012,somerset,sawlogs,MBF,White Birch,126,60,325,58
2012,somerset,sawlogs,MBF,White Pine,153,50,300,89
2012,somerset,sawlogs,MBF,Yellow Birch,197,60,400,72
2012,somerset,veneer,MBF,Red Oak,531,300,1060,11
2012,somerset,veneer,MBF,Sugar Maple,700,380,1500,40
2012,somerset,veneer,MBF,White Birch,553,300,1000,29
2012,somerset,veneer,MBF,Yellow Birch,600,250,794,37
2012,waldo,boltwood,MBF,White Birch,133,70,200,22
2012,waldo,pulpwood,ton,Aspen/Poplar,9,2,20,96
2012,waldo,pulpwood,ton,Hemlock,6,2,14,127
2012,waldo,pulpwood,ton,Mixed Hardwood,7,2,17,210
2012,waldo,pulpwood,ton,Spruce & Fir,9,1,18,112
2012,waldo,pulpwood,ton,White Pine,4,2,10,172
2012,waldo,sawlogs,MBF,Ash,152,57,400,57
2012,waldo,sawlogs,MBF,Aspen/Poplar,124,75,190,6
2012,waldo,sawlogs,MBF,Cedar,41,35,155,4
2012,waldo,sawlogs,MBF,Hemlock,65,25,135,113
2012,waldo,sawlogs,MBF,Red Oak,206,50,401,99
2012,waldo,sawlogs,MBF,Red Pine,61,28,112,11
2012,waldo,sawlogs,MBF,Red/White Maple,99,30,283,44
2012,waldo,sawlogs,MBF,Spruce & Fir,100,35,200,106
2012,waldo,sawlogs,MBF,Sugar Maple,179,50,444,38
2012,waldo,sawlogs,MBF,White Birch,149,40,300,67
2012,waldo,sawlogs,MBF,White Oak,129,41,135,5
2012,waldo,sawlogs,MBF,White Pine,158,27,335,210
2012,waldo,sawlogs,MBF,Yellow Birch,196,65,355,29
2012,waldo,veneer,MBF,Red Oak,446,127,975,37
2012,waldo,veneer,MBF,Sugar Maple,443,177,875,7
2012,waldo,veneer,MBF,White Birch,273,180,315,5
2012,waldo,veneer,MBF,Yellow Birch,396,275,450,6
2012,washington,boltwood,MBF,White Birch,87,70,125,10
2012,washington,pulpwood,ton,Aspen/Poplar,8,4,10,10
2012,washington,pulpwood,ton,Cedar,11,4,29,18
2012,washington,pulpwood,ton,Hemlock,6,2,11,16
2012,washington,pulpwood,ton,Mixed Hardwood,10,4,17,64
2012,washington,pulpwood,ton,Red Pine,2,1,3,5
2012,washington,pulpwood,ton,Spruce & Fir,12,4,26,88
2012,washington,pulpwood,ton,White Pine,4,3,4,6
2012,washington,sawlogs,MBF,Ash,161,90,193,7
2012,washington,sawlogs,MBF,Cedar,55,35,75,4
2012,washington,sawlogs,MBF,Red Oak,105,100,200,4
2012,washington,sawlogs,MBF,Red/White Maple,126,100,169,7
2012,washington,sawlogs,MBF,Spruce & Fir,139,40,152,26
2012,washington,sawlogs,MBF,Sugar Maple,232,100,250,5
2012,washington,sawlogs,MBF,White Pine,140,50,200,24
2012,washington,sawlogs,MBF,Yellow Birch,204,100,212,6
2012,washington,veneer,MBF,Yellow Birch,300,200,607,4
2012,york,boltwood,MBF,White Birch,58,30,100,16
2012,york,pulpwood,ton,Aspen/Poplar,12,2,24,92
2012,york,pulpwood,ton,Hemlock,6,2,12,183
2012,york,pulpwood,ton,Mixed Hardwood,8,3,20,277
2012,york,pulpwood,ton,Red Pine,7,5,9,4
2012,york,pulpwood,ton,Spruce & Fir,7,2,20,18
2012,york,pulpwood,ton,White Pine,4,2,11,310
2012,york,sawlogs,MBF,Ash,155,50,330,68
2012,york,sawlogs,MBF,Aspen/Poplar,177,50,282,8
2012,york,sawlogs,MBF,Beech,56,15,138,10
2012,york,sawlogs,MBF,Hemlock,71,20,169,162
2012,york,sawlogs,MBF,Red Oak,204,70,426,202
2012,york,sawlogs,MBF,Red Pine,82,20,130,38
2012,york,sawlogs,MBF,Red/White Maple,85,30,370,98
2012,york,sawlogs,MBF,Spruce & Fir,122,31,221,87
2012,york,sawlogs,MBF,Sugar Maple,237,50,408,52
2012,york,sawlogs,MBF,White Birch,109,43,192,62
2012,york,sawlogs,MBF,White Oak,160,20,355,46
2012,york,sawlogs,MBF,White Pine,175,29,320,387
2012,york,sawlogs,MBF,Yellow Birch,192,50,415,51
2012,york,veneer,MBF,Red Oak,536,252,1000,112
2012,york,veneer,MBF,Sugar Maple,396,200,1000,11
2012,york,veneer,MBF,White Birch,320,215,500,8
2012,york,veneer,MBF,Yellow Birch,513,300,575,9
2013,androscoggin,boltwood,MBF,White Birch,100,50,124,16
2013,androscoggin,pulpwood,ton,Aspen/Poplar,11,5,25,81
2013,androscoggin,pulpwood,ton,Hemlock,5,2,9,177
2013,androscoggin,pulpwood,ton,Mixed Hardwood,7,2,15,285
2013,androscoggin,pulpwood,ton,Red Pine,4,3,7,7
2013,androscoggin,pulpwood,ton,Spruce & Fir,7,3,20,29
2013,androscoggin,pulpwood,ton,White Pine,4,1,8,302
2013,androscoggin,sawlogs,MBF,Ash,139,60,275,81
2013,androscoggin,sawlogs,MBF,Aspen/Poplar,102,50,180,9
2013,androscoggin,sawlogs,MBF,Hemlock,65,35,150,171
2013,androscoggin,sawlogs,MBF,Red Oak,218,85,420,210
2013,androscoggin,sawlogs,MBF,Red Pine,69,15,129,29
2013,androscoggin,sawlogs,MBF,Red/White Maple,100,30,230,112
2013,androscoggin,sawlogs,MBF,Spruce & Fir,121,45,190,91
2013,androscoggin,sawlogs,MBF,Sugar Maple,270,60,440,78
2013,androscoggin,sawlogs,MBF,White Birch,117,60,225,67
2013,androscoggin,sawlogs,MBF,White Oak,87,25,250,40
2013,androscoggin,sawlogs,MBF,White Pine,173,50,280,385
2013,androscoggin,sawlogs,MBF,Yellow Birch,172,80,325,51
2013,androscoggin,veneer,MBF,Red Oak,568,250,900,129
2013,androscoggin,veneer,MBF,Sugar Maple,593,350,1020,18
2013,androscoggin,veneer,MBF,White Birch,246,180,685,12
2013,androscoggin,veneer,MBF,Yellow Birch,568,200,900,10
2013,aroostook,boltwood,MBF,Sugar Maple,126,125,129,4
2013,aroostook,boltwood,MBF,White Birch,144,44,209,27
2013,aroostook,boltwood,MBF,Yellow Birch,113,85,148,7
2013,aroostook,pulpwood,ton,Aspen/Poplar,14,1,24,104
2013,aroostook,pulpwood,ton,Cedar,8,3,20,37
2013,aroostook,pulpwood,ton,Hemlock,7,2,10,41
2013,aroostook,pulpwood,ton,Mixed Hardwood,12,2,26,156
2013,aroostook,pulpwood,ton,Red Pine,4,3,7,5
2013,aroostook,pulpwood,ton,Spruce & Fir,17,4,28,106
2013,aroostook,pulpwood,ton,White Pine,5,2,8,5
2013,aroostook,sawlogs,MBF,Ash,182,58,304,35
2013,aroostook,sawlogs,MBF,Cedar,62,30,100,27
2013,aroostook,sawlogs,MBF,Hemlock,83,31,92,9
2013,aroostook,sawlogs,MBF,Red/White Maple,159,34,276,36
2013,aroostook,sawlogs,MBF,Spruce & Fir,103,43,194,54
2013,aroostook,sawlogs,MBF,Sugar Maple,235,60,428,54
2013,aroostook,sawlogs,MBF,White Birch,148,70,314,29
2013,aroostook,sawlogs,MBF,White Pine,127,55,200,16
2013,aroostook,sawlogs,MBF,Yellow Birch,230,70,362,52
2013,aroostook,veneer,MBF,Sugar Maple,636,250,1204,38
2013,aroostook,veneer,MBF,White Birch,591,200,843,19
2013,aroostook,veneer,MBF,Yellow Birch,630,225,896,34
2013,cumberland,boltwood,MBF,White Birch,100,50,124,16
2013,cumberland,pulpwood,ton,Aspen/Poplar,11,5,25,81
2013,cumberland,pulpwood,ton,Hemlock,5,2,9,177
2013,cumberland,pulpwood,ton,Mixed Hardwood,7,2,15,285
2013,cumberland,pulpwood,ton,Red Pine,4,3,7,7
2013,cumberland,pulpwood,ton,Spruce & Fir,7,3,20,29
2013,cumberland,pulpwood,ton,White Pine,4,1,8,302
2013,cumberland,sawlogs,MBF,Ash,139,60,275,81
2013,cumberland,sawlogs,MBF,Aspen/Poplar,102,50,180,9
2013,cumberland,sawlogs,MBF,Hemlock,65,35,150,171
2013,cumberland,sawlogs,MBF,Red Oak,218,85,420,210
2013,cumberland,sawlogs,MBF,Red Pine,69,15,129,29
2013,cumberland,sawlogs,MBF,Red/White Maple,100,30,230,112
2013,cumberland,sawlogs,MBF,Spruce & Fir,121,45,190,91
2013,cumberland,sawlogs,MBF,Sugar Maple,270,60,440,78
2013,cumberland,sawlogs,MBF,White Birch,117,60,225,67
2013,cumberland,sawlogs,MBF,White Oak,87,25,250,40
2013,cumberland,sawlogs,MBF,White Pine,173,50,280,385
2013,cumberland,sawlogs,MBF,Yellow Birch,172,80,325,51
2013,cumberland,veneer,MBF,Red Oak,568,250,900,129
2013,cumberland,veneer,MBF,Sugar Maple,593,350,1020,18
2013,cumberland,veneer,MBF,White Birch,246,180,685,12
2013,cumberland,veneer,MBF,Yellow Birch,568,200,900,10
2013,franklin,boltwood,MBF,White Birch,135,50,175,21
2013,franklin,pulpwood,ton,Aspen/Poplar,11,5,21,46
2013,franklin,pulpwood,ton,Cedar,11,4,15,4
2013,franklin,pulpwood,ton,Hemlock,6,4,9,37
2013,franklin,pulpwood,ton,Mixed Hardwood,8,5,17,82
2013,franklin,pulpwood,ton,Spruce & Fir,14,5,28,60
2013,franklin,pulpwood,ton,White Pine,5,2,8,33
2013,franklin,sawlogs,MBF,Ash,139,75,227,47
2013,franklin,sawlogs,MBF,Aspen/Poplar,87,38,165,14
2013,franklin,sawlogs,MBF,Cedar,30,29,113,7
2013,franklin,sawlogs,MBF,Hemlock,65,40,115,20
2013,franklin,sawlogs,MBF,Red Oak,204,93,375,34
2013,franklin,sawlogs,MBF,Red/White Maple,112,23,227,52
2013,franklin,sawlogs,MBF,Spruce & Fir,124,81,185,52
2013,franklin,sawlogs,MBF,Sugar Maple,215,65,425,57
2013,franklin,sawlogs,MBF,White Birch,133,50,299,61
2013,franklin,sawlogs,MBF,White Pine,156,50,250,52
2013,franklin,sawlogs,MBF,Yellow Birch,174,65,320,51
2013,franklin,veneer,MBF,Red Oak,415,300,575,9
2013,franklin,veneer,MBF,Sugar Maple,480,325,750,18
2013,franklin,veneer,MBF,White Birch,438,250,750,26
2013,franklin,veneer,MBF,Yellow Birch,433,300,836,14
2013,hancock,boltwood,MBF,White Birch,164,100,217,15
2013,hancock,pulpwood,ton,Aspen/Poplar,11,6,23,34
2013,hancock,pulpwood,ton,Hemlock,5,2,9,20
2013,hancock,pulpwood,ton,Mixed Hardwood,11,4,21,52
2013,hancock,pulpwood,ton,Spruce & Fir,11,6,23,88
2013,hancock,pulpwood,ton,White Pine,4,2,8,15
2013,hancock,sawlogs,MBF,Ash,134,50,213,9
2013,hancock,sawlogs,MBF,Cedar,115,58,150,4
2013,hancock,sawlogs,MBF,Hemlock,80,40,105,16
2013,hancock,sawlogs,MBF,Red Oak,174,111,272,6
2013,hancock,sawlogs,MBF,Red Pine,44,20,75,4
2013,hancock,sawlogs,MBF,Red/White Maple,124,40,200,13
2013,hancock,sawlogs,MBF,Spruce & Fir,118,70,160,44
2013,hancock,sawlogs,MBF,Sugar Maple,267,100,299,12
2013,hancock,sawlogs,MBF,White Birch,147,90,233,6
2013,hancock,sawlogs,MBF,White Pine,145,58,280,40
2013,hancock,sawlogs,MBF,Yellow Birch,212,100,291,13
2013,hancock,veneer,MBF,Sugar Maple,862,225,886,5
2013,hancock,veneer,MBF,White Birch,622,300,641,6
2013,kennebec,boltwood,MBF,White Birch,110,40,215,31
2013,kennebec,pulpwood,ton,Aspen/Poplar,11,4,19,79
2013,kennebec,pulpwood,ton,Hemlock,6,2,10,97
2013,kennebec,pulpwood,ton,Mixed Hardwood,8,2,20,175
2013,kennebec,pulpwood,ton,Red Pine,5,4,10,4
2013,kennebec,pulpwood,ton,Spruce & Fir,10,3,25,113
2013,kennebec,pulpwood,ton,White Pine,4,2,9,139
2013,kennebec,sawlogs,MBF,Ash,162,50,300,54
2013,kennebec,sawlogs,MBF,Aspen/Poplar,104,73,160,9
2013,kennebec,sawlogs,MBF,Hemlock,67,32,106,74
2013,kennebec,sawlogs,MBF,Red Oak,204,100,434,92
2013,kennebec,sawlogs,MBF,Red Pine,48,30,55,7
2013,kennebec,sawlogs,MBF,Red/White Maple,120,30,285,48
2013,kennebec,sawlogs,MBF,Spruce & Fir,109,50,180,90
2013,kennebec,sawlogs,MBF,Sugar Maple,223,91,450,40
2013,kennebec,sawlogs,MBF,White Birch,137,72,300,61
2013,kennebec,sawlogs,MBF,White Pine,158,45,290,187
2013,kennebec,sawlogs,MBF,Yellow Birch,163,100,350,33
2013,kennebec,veneer,MBF,Red Oak,447,240,750,35
2013,kennebec,veneer,MBF,Sugar Maple,496,280,883,9
2013,kennebec,veneer,MBF,White Birch,322,250,528,6
2013,kennebec,veneer,MBF,Yellow Birch,422,350,600,7
2013,knox,boltwood,MBF,White Birch,110,40,215,31
2013,knox,pulpwood,ton,Aspen/Poplar,11,4,19,79
2013,knox,pulpwood,ton,Hemlock,6,2,10,97
2013,knox,pulpwood,ton,Mixed Hardwood,8,2,20,175
2013,knox,pulpwood,ton,Red Pine,5,4,10,4
2013,knox,pulpwood,ton,Spruce & Fir,10,3,25,113
2013,knox,pulpwood,ton,White Pine,4,2,9,139
2013,knox,sawlogs,MBF,Ash,162,50,300,54
2013,knox,sawlogs,MBF,Aspen/Poplar,104,73,160,9
2013,knox,sawlogs,MBF,Hemlock,67,32,106,74
2013,knox,sawlogs,MBF,Red Oak,204,100,434,92
2013,knox,sawlogs,MBF,Red Pine,48,30,55,7
2013,knox,sawlogs,MBF,Red/White Maple,120,30,285,48
2013,knox,sawlogs,MBF,Spruce & Fir,109,50,180,90
2013,knox,sawlogs,MBF,Sugar Maple,223,91,450,40
2013,knox,sawlogs,MBF,White Birch,137,72,300,61
2013,knox,sawlogs,MBF,White Pine,158,45,290,187
2013,knox,sawlogs,MBF,Yellow Birch,163,100,350,33
2013,knox,veneer,MBF,Red Oak,447,240,750,35
2013,knox,veneer,MBF,Sugar Maple,496,280,883,9
2013,knox,veneer,MBF,White Birch,322,250,528,6
2013,knox,veneer,MBF,Yellow Birch,422,350,600,7
2013,lincoln,boltwood,MBF,White Birch,110,40,215,31
2013,lincoln,pulpwood,ton,Aspen/Poplar,11,4,19,79
2013,lincoln,pulpwood,ton,Hemlock,6,2,10,97
2013,lincoln,pulpwood,ton,Mixed Hardwood,8,2,20,175
2013,lincoln,pulpwood,ton,Red Pine,5,4,10,4
2013,lincoln,pulpwood,ton,Spruce & Fir,10,3,25,113
2013,lincoln,pulpwood,ton,White Pine,4,2,9,139
2013,lincoln,sawlogs,MBF,Ash,162,50,300,54
2013,lincoln,sawlogs,MBF,Aspen/Poplar,104,73,160,9
2013,lincoln,sawlogs,MBF,Hemlock,67,32,106,74
2013,lincoln,sawlogs,MBF,Red Oak,204,100,434,92
2013,lincoln,sawlogs,MBF,Red Pine,48,30,55,7
2013,lincoln,sawlogs,MBF,Red/White Maple,120,30,285,48
2013,lincoln,sawlogs,MBF,Spruce & Fir,109,50,180,90
2013,lincoln,sawlogs,MBF,Sugar Maple,223,91,450,40
2013,lincoln,sawlogs,MBF,White Birch,137,72,300,61
2013,lincoln,sawlogs,MBF,White Pine,158,45,290,187
2013,lincoln,sawlogs,MBF,Yellow Birch,163,100,350,33
2013,lincoln,veneer,MBF,Red Oak,447,240,750,35
2013,lincoln,veneer,MBF,Sugar Maple,496,280,883,9
2013,lincoln,veneer,MBF,White Birch,322,250,528,6
2013,lincoln,veneer,MBF,Yellow Birch,422,350,600,7
2013,oxford,boltwood,MBF,White Birch,137,50,200,17
2013,oxford,pulpwood,ton,Aspen/Poplar,13,5,23,43
2013,oxford,pulpwood,ton,Hemlock,6,2,11,86
2013,oxford,pulpwood,ton,Mixed Hardwood,8,3,15,152
2013,oxford,pulpwood,ton,Red Pine,6,4,10,4
2013,oxford,pulpwood,ton,Spruce & Fir,14,3,18,47
2013,oxford,pulpwood,ton,White Pine,4,2,9,119
2013,oxford,sawlogs,MBF,Ash,145,50,251,53
2013,oxford,sawlogs,MBF,Aspen/Poplar,98,50,168,11
2013,oxford,sawlogs,MBF,Hemlock,63,35,122,50
2013,oxford,sawlogs,MBF,Red Oak,310,110,406,69
2013,oxford,sawlogs,MBF,Red Pine,62,32,75,16
2013,oxford,sawlogs,MBF,Red/White Maple,131,30,265,62
2013,oxford,sawlogs,MBF,Spruce & Fir,111,40,180,77
2013,oxford,sawlogs,MBF,Sugar Maple,228,65,450,50
2013,oxford,sawlogs,MBF,White Birch,144,75,258,55
2013,oxford,sawlogs,MBF,White Oak,99,50,200,6
2013,oxford,sawlogs,MBF,White Pine,167,44,280,145
2013,oxford,sawlogs,MBF,Yellow Birch,208,80,300,46
2013,oxford,veneer,MBF,Red Oak,531,280,887,33
2013,oxford,veneer,MBF,Sugar Maple,660,325,1125,31
2013,oxford,veneer,MBF,White Birch,494,210,725,29
2013,oxford,veneer,MBF,Yellow Birch,478,270,978,18
2013,penobscot,boltwood,MBF,Sugar Maple,114,80,125,9
2013,penobscot,boltwood,MBF,White Birch,177,50,233,51
2013,penobscot,boltwood,MBF,Yellow Birch,112,74,184,7
2013,penobscot,pulpwood,ton,Aspen/Poplar,13,5,25,89
2013,penobscot,pulpwood,ton,Cedar,13,3,18,29
2013,penobscot,pulpwood,ton,Hemlock,5,2,11,110
2013,penobscot,pulpwood,ton,Mixed Hardwood,12,3,21,182
2013,penobscot,pulpwood,ton,Spruce & Fir,14,4,25,159
2013,penobscot,pulpwood,ton,White Pine,4,2,9,67
2013,penobscot,sawlogs,MBF,Ash,171,50,317,62
2013,penobscot,sawlogs,MBF,Cedar,66,50,163,7
2013,penobscot,sawlogs,MBF,Hemlock,90,35,114,30
2013,penobscot,sawlogs,MBF,Red Oak,149,100,300,17
2013,penobscot,sawlogs,MBF,Red Pine,42,15,85,7
2013,penobscot,sawlogs,MBF,Red/White Maple,142,74,239,52
2013,penobscot,sawlogs,MBF,Spruce & Fir,112,49,245,52
2013,penobscot,sawlogs,MBF,Sugar Maple,210,60,410,75
2013,penobscot,sawlogs,MBF,White Birch,163,110,284,22
2013,penobscot,sawlogs,MBF,White Pine,163,43,240,104
2013,penobscot,sawlogs,MBF,Yellow Birch,207,75,363,56
2013,penobscot,veneer,MBF,Red Oak,385,210,613,10
2013,penobscot,veneer,MBF,Sugar Maple,547,210,989,29
2013,penobscot,veneer,MBF,White Birch,582,219,800,33
2013,penobscot,veneer,MBF,Yellow Birch,657,180,944,26
2013,piscataquis,boltwood,MBF,Sugar Maple,106,90,145,5
2013,piscataquis,boltwood,MBF,White Birch,147,34,241,33
2013,piscataquis,boltwood,MBF,Yellow Birch,127,74,183,17
2013,piscataquis,pulpwood,ton,Aspen/Poplar,12,5,23,45
2013,piscataquis,pulpwood,ton,Cedar,8,3,18,12
2013,piscataquis,pulpwood,ton,Hemlock,4,2,9,40
2013,piscataquis,pulpwood,ton,Mixed Hardwood,11,3,19,111
2013,piscataquis,pulpwood,ton,Spruce & Fir,12,4,23,92
2013,piscataquis,pulpwood,ton,White Pine,5,1,9,27
2013,piscataquis,sawlogs,MBF,Ash,138,50,260,44
2013,piscataquis,sawlogs,MBF,Aspen/Poplar,91,51,168,8
2013,piscataquis,sawlogs,MBF,Beech,86,23,195,12
2013,piscataquis,sawlogs,MBF,Cedar,62,47,130,18
2013,piscataquis,sawlogs,MBF,Hemlock,67,38,123,23
2013,piscataquis,sawlogs,MBF,Red Pine,60,30,90,5
2013,piscataquis,sawlogs,MBF,Red/White Maple,109,24,203,53
2013,piscataquis,sawlogs,MBF,Spruce & Fir,121,55,200,52
2013,piscataquis,sawlogs,MBF,Sugar Maple,219,67,389,66
2013,piscataquis,sawlogs,MBF,White Birch,143,74,284,28
2013,piscataquis,sawlogs,MBF,White Pine,130,45,238,62
2013,piscataquis,sawlogs,MBF,Yellow Birch,192,62,340,60
2013,piscataquis,veneer,MBF,Red Oak,520,400,815,4
2013,piscataquis,veneer,MBF,Sugar Maple,751,400,1000,34
2013,piscataquis,veneer,MBF,White Birch,504,175,719,34
2013,piscataquis,veneer,MBF,Yellow Birch,637,250,925,58
2013,sagadahoc,boltwood,MBF,White Birch,100,50,124,16
2013,sagadahoc,pulpwood,ton,Aspen/Poplar,11,5,25,81
2013,sagadahoc,pulpwood,ton,Hemlock,5,2,9,177
2013,sagadahoc,pulpwood,ton,Mixed Hardwood,7,2,15,285
2013,sagadahoc,pulpwood,ton,Red Pine,4,3,7,7
2013,sagadahoc,pulpwood,ton,Spruce & Fir,7,3,20,29
2013,sagadahoc,pulpwood,ton,White Pine,4,1,8,302
2013,sagadahoc,sawlogs,MBF,Ash,139,60,275,81
2013,sagadahoc,sawlogs,MBF,Aspen/Poplar,102,50,180,9
2013,sagadahoc,sawlogs,MBF,Hemlock,65,35,150,171
2013,sagadahoc,sawlogs,MBF,Red Oak,218,85,420,210
2013,sagadahoc,sawlogs,MBF,Red Pine,69,15,129,29
2013,sagadahoc,sawlogs,MBF,Red/White Maple,100,30,230,112
2013,sagadahoc,sawlogs,MBF,Spruce & Fir,121,45,190,91
2013,sagadahoc,sawlogs,MBF,Sugar Maple,270,60,440,78
2013,sagadahoc,sawlogs,MBF,White Birch,117,60,225,67
2013,sagadahoc,sawlogs,MBF,White Oak,87,25,250,40
2013,sagadahoc,sawlogs,MBF,White Pine,173,50,280,385
2013,sagadahoc,sawlogs,MBF,Yellow Birch,172,80,325,51
2013,sagadahoc,veneer,MBF,Red Oak,568,250,900,129
2013,sagadahoc,veneer,MBF,Sugar Maple,593,350,1020,18
2013,sagadahoc,veneer,MBF,White Birch,246,180,685,12
2013,sagadahoc,veneer,MBF,Yellow Birch,568,200,900,10
2013,somerset,boltwood,MBF,White Birch,126,40,189,26
2013,somerset,boltwood,MBF,Yellow Birch,82,75,102,5
2013,somerset,pulpwood,ton,Aspen/Poplar,12,5,22,58
2013,somerset,pulpwood,ton,Cedar,7,3,17,13
2013,somerset,pulpwood,ton,Hemlock,6,2,10,59
2013,somerset,pulpwood,ton,Mixed Hardwood,8,3,17,146
2013,somerset,pulpwood,ton,Red Pine,4,4,6,5
2013,somerset,pulpwood,ton,Spruce & Fir,13,3,27,118
2013,somerset,pulpwood,ton,White Pine,5,1,9,63
2013,somerset,sawlogs,MBF,Ash,156,42,300,69
2013,somerset,sawlogs,MBF,Beech,168,30,188,5
2013,somerset,sawlogs,MBF,Cedar,98,83,150,16
2013,somerset,sawlogs,MBF,Hemlock,77,35,145,33
2013,somerset,sawlogs,MBF,Red Oak,221,100,375,28
2013,somerset,sawlogs,MBF,Red Pine,83,62,123,5
2013,somerset,sawlogs,MBF,Red/White Maple,123,30,238,67
2013,somerset,sawlogs,MBF,Spruce & Fir,184,50,205,70
2013,somerset,sawlogs,MBF,Sugar Maple,250,53,457,78
2013,somerset,sawlogs,MBF,White Birch,141,55,300,72
2013,somerset,sawlogs,MBF,White Pine,143,50,261,103
2013,somerset,sawlogs,MBF,Yellow Birch,184,58,367,77
2013,somerset,veneer,MBF,Red Oak,482,220,650,14
2013,somerset,veneer,MBF,Red/White Maple,363,313,425,5
2013,somerset,veneer,MBF,Sugar Maple,704,225,1000,33
2013,somerset,veneer,MBF,White Birch,496,250,765,19
2013,somerset,veneer,MBF,Yellow Birch,444,200,711,30
2013,waldo,boltwood,MBF,White Birch,110,40,215,31
2013,waldo,pulpwood,ton,Aspen/Poplar,11,4,19,79
2013,waldo,pulpwood,ton,Hemlock,6,2,10,97
2013,waldo,pulpwood,ton,Mixed Hardwood,8,2,20,175
2013,waldo,pulpwood,ton,Red Pine,5,4,10,4
2013,waldo,pulpwood,ton,Spruce & Fir,10,3,25,113
2013,waldo,pulpwood,ton,White Pine,4,2,9,139
2013,waldo,sawlogs,MBF,Ash,162,50,300,54
2013,waldo,sawlogs,MBF,Aspen/Poplar,104,73,160,9
2013,waldo,sawlogs,MBF,Hemlock,67,32,106,74
2013,waldo,sawlogs,MBF,Red Oak,204,100,434,92
2013,waldo,sawlogs,MBF,Red Pine,48,30,55,7
2013,waldo,sawlogs,MBF,Red/White Maple,120,30,285,48
2013,waldo,sawlogs,MBF,Spruce & Fir,109,50,180,90
2013,waldo,sawlogs,MBF,Sugar Maple,223,91,450,40
2013,waldo,sawlogs,MBF,White Birch,137,72,300,61
2013,waldo,sawlogs,MBF,White Pine,158,45,290,187
2013,waldo,sawlogs,MBF,Yellow Birch,163,100,350,33
2013,waldo,veneer,MBF,Red Oak,447,240,750,35
2013,waldo,veneer,MBF,Sugar Maple,496,280,883,9
2013,waldo,veneer,MBF,White Birch,322,250,528,6
2013,waldo,veneer,MBF,Yellow Birch,422,350,600,7
2013,washington,boltwood,MBF,White Birch,93,50,159,8
2013,washington,pulpwood,ton,Aspen/Poplar,10,5,20,14
2013,washington,pulpwood,ton,Hemlock,5,2,7,12
2013,washington,pulpwood,ton,Mixed Hardwood,10,4,16,43
2013,washington,pulpwood,ton,Spruce & Fir,12,6,24,58
2013,washington,pulpwood,ton,White Pine,3,2,4,7
2013,washington,sawlogs,MBF,Ash,175,40,225,7
2013,washington,sawlogs,MBF,Cedar,54,20,75,4
2013,washington,sawlogs,MBF,Red Oak,132,120,150,5
2013,washington,sawlogs,MBF,Red/White Maple,64,60,110,5
2013,washington,sawlogs,MBF,Spruce & Fir,143,60,170,16
2013,washington,sawlogs,MBF,Sugar Maple,199,100,238,8
2013,washington,sawlogs,MBF,White Birch,98,66,200,8
2013,washington,sawlogs,MBF,White Pine,127,81,200,17
2013,washington,sawlogs,MBF,Yellow Birch,148,80,236,8
2013,washington,veneer,MBF,Sugar Maple,413,400,775,6
2013,washington,veneer,MBF,White Birch,363,273,606,4
2013,washington,veneer,MBF,Yellow Birch,503,300,679,4
2013,york,boltwood,MBF,White Birch,100,50,124,16
2013,york,pulpwood,ton,Aspen/Poplar,11,5,25,81
2013,york,pulpwood,ton,Hemlock,5,2,9,177
2013,york,pulpwood,ton,Mixed Hardwood,7,2,15,285
2013,york,pulpwood,ton,Red Pine,4,3,7,7
2013,york,pulpwood,ton,Spruce & Fir,7,3,20,29
2013,york,pulpwood,ton,White Pine,4,1,8,302
2013,york,sawlogs,MBF,Ash,139,60,275,81
2013,york,sawlogs,MBF,Aspen/Poplar,102,50,180,9
2013,york,sawlogs,MBF,Hemlock,65,35,150,171
2013,york,sawlogs,MBF,Red Oak,218,85,420,210
2013,york,sawlogs,MBF,Red Pine,69,15,129,29
2013,york,sawlogs,MBF,Red/White Maple,100,30,230,112
2013,york,sawlogs,MBF,Spruce & Fir,121,45,190,91
2013,york,sawlogs,MBF,Sugar Maple,270,60,440,78
2013,york,sawlogs,MBF,White Birch,117,60,225,67
2013,york,sawlogs,MBF,White Oak,87,25,250,40
2013,york,sawlogs,MBF,White Pine,173,50,280,385
2013,york,sawlogs,MBF,Yellow Birch,172,80,325,51
2013,york,veneer,MBF,Red Oak,568,250,900,129
2013,york,veneer,MBF,Sugar Maple,593,350,1020,18
2013,york,veneer,MBF,White Birch,246,180,685,12
2013,york,veneer,MBF,Yellow Birch,568,200,900,10
